Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T133_001,SE_T133_002,SE_T133_003,SE_T133_004,SE_T133_005,ACS12_5yr_B16004001,ACS12_5yr_B16004002,ACS12_5yr_B16004003,ACS12_5yr_B16004004,ACS12_5yr_B16004005,ACS12_5yr_B16004006,ACS12_5yr_B16004007,ACS12_5yr_B16004008,ACS12_5yr_B16004009,ACS12_5yr_B16004010,ACS12_5yr_B16004011,ACS12_5yr_B16004012,ACS12_5yr_B16004013,ACS12_5yr_B16004014,ACS12_5yr_B16004015,ACS12_5yr_B16004016,ACS12_5yr_B16004017,ACS12_5yr_B16004018,ACS12_5yr_B16004019,ACS12_5yr_B16004020,ACS12_5yr_B16004021,ACS12_5yr_B16004022,ACS12_5yr_B16004023,ACS12_5yr_B16004024,ACS12_5yr_B16004025,ACS12_5yr_B16004026,ACS12_5yr_B16004027,ACS12_5yr_B16004028,ACS12_5yr_B16004029,ACS12_5yr_B16004030,ACS12_5yr_B16004031,ACS12_5yr_B16004032,ACS12_5yr_B16004033,ACS12_5yr_B16004034,ACS12_5yr_B16004035,ACS12_5yr_B16004036,ACS12_5yr_B16004037,ACS12_5yr_B16004038,ACS12_5yr_B16004039,ACS12_5yr_B16004040,ACS12_5yr_B16004041,ACS12_5yr_B16004042,ACS12_5yr_B16004043,ACS12_5yr_B16004044,ACS12_5yr_B16004045,ACS12_5yr_B16004046,ACS12_5yr_B16004047,ACS12_5yr_B16004048,ACS12_5yr_B16004049,ACS12_5yr_B16004050,ACS12_5yr_B16004051,ACS12_5yr_B16004052,ACS12_5yr_B16004053,ACS12_5yr_B16004054,ACS12_5yr_B16004055,ACS12_5yr_B16004056,ACS12_5yr_B16004057,ACS12_5yr_B16004058,ACS12_5yr_B16004059,ACS12_5yr_B16004060,ACS12_5yr_B16004061,ACS12_5yr_B16004062,ACS12_5yr_B16004063,ACS12_5yr_B16004064,ACS12_5yr_B16004065,ACS12_5yr_B16004066,ACS12_5yr_B16004067,ACS12_5yr_B16004001s,ACS12_5yr_B16004002s,ACS12_5yr_B16004003s,ACS12_5yr_B16004004s,ACS12_5yr_B16004005s,ACS12_5yr_B16004006s,ACS12_5yr_B16004007s,ACS12_5yr_B16004008s,ACS12_5yr_B16004009s,ACS12_5yr_B16004010s,ACS12_5yr_B16004011s,ACS12_5yr_B16004012s,ACS12_5yr_B16004013s,ACS12_5yr_B16004014s,ACS12_5yr_B16004015s,ACS12_5yr_B16004016s,ACS12_5yr_B16004017s,ACS12_5yr_B16004018s,ACS12_5yr_B16004019s,ACS12_5yr_B16004020s,ACS12_5yr_B16004021s,ACS12_5yr_B16004022s,ACS12_5yr_B16004023s,ACS12_5yr_B16004024s,ACS12_5yr_B16004025s,ACS12_5yr_B16004026s,ACS12_5yr_B16004027s,ACS12_5yr_B16004028s,ACS12_5yr_B16004029s,ACS12_5yr_B16004030s,ACS12_5yr_B16004031s,ACS12_5yr_B16004032s,ACS12_5yr_B16004033s,ACS12_5yr_B16004034s,ACS12_5yr_B16004035s,ACS12_5yr_B16004036s,ACS12_5yr_B16004037s,ACS12_5yr_B16004038s,ACS12_5yr_B16004039s,ACS12_5yr_B16004040s,ACS12_5yr_B16004041s,ACS12_5yr_B16004042s,ACS12_5yr_B16004043s,ACS12_5yr_B16004044s,ACS12_5yr_B16004045s,ACS12_5yr_B16004046s,ACS12_5yr_B16004047s,ACS12_5yr_B16004048s,ACS12_5yr_B16004049s,ACS12_5yr_B16004050s,ACS12_5yr_B16004051s,ACS12_5yr_B16004052s,ACS12_5yr_B16004053s,ACS12_5yr_B16004054s,ACS12_5yr_B16004055s,ACS12_5yr_B16004056s,ACS12_5yr_B16004057s,ACS12_5yr_B16004058s,ACS12_5yr_B16004059s,ACS12_5yr_B16004060s,ACS12_5yr_B16004061s,ACS12_5yr_B16004062s,ACS12_5yr_B16004063s,ACS12_5yr_B16004064s,ACS12_5yr_B16004065s,ACS12_5yr_B16004066s,ACS12_5yr_B16004067s
29189215105,14000US29189215105,"Census Tract 2151.05, St. Louis County, Missouri","Census Tract 2151.05, St. Louis County, Missouri",mo,140,0,ACSSF,11292,,,,,29,189,,,,215105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138,76,78,30,41,65,19,26,81,25,187,96,130,65,73,47,99,2279,1971,308,223,85,2089,212,201,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,1501,1291,78,67,0,11,0,69,58,11,0,0,63,52,11,0,0,0,0,0,0,0,376,271,0,0,0,0,0,43,11,0,32,0,62,25,25,12,0,0,0,0,0,0,105.4545455,33.33333333,33.93939394,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,9.696969697,6.666666667,6.666666667,9.696969697,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,95.75757576,92.72727273,51.51515152,51.51515152,6.666666667,10.3030303,6.666666667,32.12121212,28.48484848,10.3030303,6.666666667,6.666666667,36.36363636,32.12121212,10.3030303,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,52.12121212,32.72727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,30.3030303,9.696969697,6.666666667,29.6969697,6.666666667,49.6969697,23.63636364,25.45454545,10.90909091,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215141,14000US29189215141,"Census Tract 2151.41, St. Louis County, Missouri","Census Tract 2151.41, St. Louis County, Missouri",mo,140,0,ACSSF,11293,,,,,29,189,,,,215141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,20,26,70,62,76,40,71,46,47,89,275,204,271,232,245,180,4647,4211,436,281,155,4529,641,558,0,0,0,0,0,59,39,10,10,0,24,24,0,0,0,0,0,0,0,0,2693,2165,15,15,0,0,0,125,70,55,0,0,343,267,52,0,24,45,45,0,0,0,1195,1148,0,0,0,0,0,25,17,8,0,0,22,0,9,0,13,0,0,0,0,0,150.3030303,53.93939394,46.06060606,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,38.18181818,33.93939394,9.696969697,9.696969697,6.666666667,17.57575758,17.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,130.3030303,104.2424242,13.93939394,13.93939394,6.666666667,6.666666667,6.666666667,44.84848485,29.6969697,33.33333333,6.666666667,6.666666667,134.5454545,78.78787879,41.81818182,6.666666667,18.78787879,32.12121212,32.12121212,6.666666667,6.666666667,6.666666667,43.63636364,47.87878788,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,20.60606061,13.33333333,7.878787879,6.666666667,6.666666667,17.57575758,6.666666667,10.3030303,6.666666667,12.72727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215142,14000US29189215142,"Census Tract 2151.42, St. Louis County, Missouri","Census Tract 2151.42, St. Louis County, Missouri",mo,140,0,ACSSF,11294,,,,,29,189,,,,215142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3307,255,81,190,119,206,168,281,315,150,281,257,364,268,96,143,133,6779,5444,1335,424,911,6336,959,689,7,7,0,0,0,148,94,54,0,0,115,115,0,0,0,0,0,0,0,0,4905,3703,369,75,248,46,0,430,259,89,36,46,347,171,36,140,0,56,56,0,0,0,472,370,0,0,0,0,0,24,0,0,12,12,67,0,33,34,0,11,11,0,0,0,267.2727273,148.4848485,135.1515152,6.666666667,6.666666667,9.696969697,9.696969697,9.696969697,72.12121212,61.21212121,40.60606061,9.696969697,9.696969697,70.3030303,70.3030303,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,200,215.1515152,134.5454545,39.39393939,113.9393939,43.63636364,9.696969697,124.8484848,107.2727273,30.90909091,26.66666667,29.6969697,92.12121212,64.84848485,23.63636364,59.39393939,9.696969697,40.60606061,40.60606061,9.696969697,9.696969697,9.696969697,38.78787879,49.6969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,16.96969697,9.696969697,9.696969697,10.90909091,13.33333333,51.51515152,9.696969697,25.45454545,26.66666667,9.696969697,10.3030303,10.3030303,9.696969697,9.696969697,9.696969697
29189215143,14000US29189215143,"Census Tract 2151.43, St. Louis County, Missouri","Census Tract 2151.43, St. Louis County, Missouri",mo,140,0,ACSSF,11295,,,,,29,189,,,,215143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,75,0,7,53,137,85,33,57,50,146,189,284,67,25,39,0,3033,3025,8,8,0,2890,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1935,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6969697,62.42424242,62.42424242,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,129.6969697,129.6969697,15.15151515,15.15151515,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,98.78787879,98.78787879,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215144,14000US29189215144,"Census Tract 2151.44, St. Louis County, Missouri","Census Tract 2151.44, St. Louis County, Missouri",mo,140,0,ACSSF,11296,,,,,29,189,,,,215144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675,59,117,14,87,105,230,178,109,65,272,427,466,222,127,101,96,5929,5201,728,302,426,5610,719,605,72,38,34,0,0,0,0,0,0,0,42,40,2,0,0,0,0,0,0,0,4213,3520,204,36,25,125,18,214,130,60,24,0,275,141,40,94,0,0,0,0,0,0,678,657,9,0,0,0,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,177.5757576,83.63636364,93.33333333,40,26.06060606,33.33333333,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,30.90909091,32.12121212,6.666666667,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,164.2424242,191.5151515,104.2424242,25.45454545,19.39393939,98.78787879,18.18181818,113.3333333,68.48484848,50.90909091,23.63636364,9.696969697,126.0606061,93.93939394,31.51515152,46.06060606,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,38.78787879,40.60606061,10.3030303,9.696969697,9.696969697,9.696969697,10.3030303,12.12121212,12.12121212,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189215201,14000US29189215201,"Census Tract 2152.01, St. Louis County, Missouri","Census Tract 2152.01, St. Louis County, Missouri",mo,140,0,ACSSF,11297,,,,,29,189,,,,215201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,15,108,54,11,50,62,110,70,50,77,351,260,282,215,231,539,6576,5509,1067,401,666,6236,1073,923,51,14,19,18,0,61,61,0,0,0,0,0,0,0,0,38,38,0,0,0,3881,3157,90,61,29,0,0,308,163,145,0,0,222,146,63,13,0,104,55,49,0,0,1282,1092,47,47,0,0,0,67,57,0,10,0,42,15,27,0,0,34,23,11,0,0,204.8484848,115.7575758,124.2424242,34.54545455,13.33333333,16.96969697,16.36363636,9.696969697,54.54545455,54.54545455,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,34.54545455,34.54545455,9.696969697,9.696969697,9.696969697,176.969697,213.9393939,46.66666667,32.72727273,29.6969697,9.696969697,9.696969697,138.1818182,58.18181818,112.1212121,9.696969697,9.696969697,71.51515152,60.60606061,32.72727273,11.51515152,9.696969697,69.6969697,39.39393939,31.51515152,9.696969697,9.696969697,107.8787879,109.6969697,40.60606061,40.60606061,9.696969697,9.696969697,9.696969697,31.51515152,30.3030303,9.696969697,9.696969697,9.696969697,28.48484848,13.33333333,26.06060606,9.696969697,9.696969697,18.78787879,15.75757576,10.3030303,9.696969697,9.696969697
29189215202,14000US29189215202,"Census Tract 2152.02, St. Louis County, Missouri","Census Tract 2152.02, St. Louis County, Missouri",mo,140,0,ACSSF,11298,,,,,29,189,,,,215202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593,55,51,49,93,97,143,69,128,86,154,154,176,188,252,320,578,6735,5790,945,584,361,6430,1075,824,23,23,0,0,0,81,81,0,0,0,106,106,0,0,0,41,41,0,0,0,4227,3690,49,49,0,0,0,243,200,43,0,0,226,159,67,0,0,19,19,0,0,0,1128,1034,0,0,0,0,0,66,43,12,11,0,28,0,14,14,0,0,0,0,0,0,245.4545455,108.4848485,98.18181818,17.57575758,17.57575758,9.696969697,9.696969697,9.696969697,35.15151515,35.15151515,9.696969697,9.696969697,9.696969697,47.27272727,47.27272727,9.696969697,9.696969697,9.696969697,44.84848485,44.84848485,9.696969697,9.696969697,9.696969697,205.4545455,213.3333333,38.78787879,38.78787879,9.696969697,9.696969697,9.696969697,79.39393939,67.27272727,29.6969697,9.696969697,9.696969697,60,57.57575758,44.84848485,9.696969697,9.696969697,23.03030303,23.03030303,9.696969697,9.696969697,9.696969697,67.27272727,71.51515152,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,41.21212121,30.90909091,11.51515152,10.90909091,9.696969697,29.6969697,9.696969697,14.54545455,15.15151515,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189215231,14000US29189215231,"Census Tract 2152.31, St. Louis County, Missouri","Census Tract 2152.31, St. Louis County, Missouri",mo,140,0,ACSSF,11299,,,,,29,189,,,,215231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794,114,0,58,98,61,49,15,30,46,61,130,322,285,222,103,200,4576,4145,431,288,143,4306,873,820,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,2262,17,17,0,0,0,173,145,8,20,0,94,55,21,18,0,0,0,0,0,0,887,823,7,0,0,7,0,41,15,26,0,0,16,9,7,0,0,0,0,0,0,0,140,82.42424242,83.63636364,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,22.42424242,22.42424242,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,101.8181818,110.3030303,11.51515152,11.51515152,6.666666667,6.666666667,6.666666667,49.6969697,46.06060606,7.878787879,12.72727273,6.666666667,39.39393939,34.54545455,13.93939394,12.72727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,58.18181818,63.03030303,7.272727273,6.666666667,6.666666667,7.272727273,6.666666667,21.21212121,10.90909091,18.18181818,6.666666667,6.666666667,10.90909091,8.484848485,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215232,14000US29189215232,"Census Tract 2152.32, St. Louis County, Missouri","Census Tract 2152.32, St. Louis County, Missouri",mo,140,0,ACSSF,11300,,,,,29,189,,,,215232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105,31,43,33,87,101,50,78,132,27,217,286,369,388,426,351,486,7833,6702,1131,756,375,7490,1242,947,57,45,12,0,0,62,62,0,0,0,135,108,0,27,0,41,41,0,0,0,4107,3154,91,91,0,0,0,330,236,87,7,0,490,189,182,66,53,42,42,0,0,0,2141,1919,30,30,0,0,0,105,96,0,0,9,87,11,56,20,0,0,0,0,0,0,226.0606061,101.8181818,127.8787879,43.63636364,41.81818182,11.51515152,9.696969697,9.696969697,41.81818182,41.81818182,9.696969697,9.696969697,9.696969697,64.84848485,52.12121212,9.696969697,24.24242424,9.696969697,40.60606061,40.60606061,9.696969697,9.696969697,9.696969697,119.3939394,189.6969697,51.51515152,51.51515152,9.696969697,9.696969697,9.696969697,107.2727273,89.6969697,48.48484848,7.878787879,9.696969697,139.3939394,72.12121212,66.66666667,46.66666667,48.48484848,40,40,9.696969697,9.696969697,9.696969697,112.1212121,123.6363636,26.66666667,26.66666667,9.696969697,9.696969697,9.696969697,40.60606061,38.78787879,9.696969697,9.696969697,9.696969697,42.42424242,11.51515152,32.12121212,18.78787879,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189215301,14000US29189215301,"Census Tract 2153.01, St. Louis County, Missouri","Census Tract 2153.01, St. Louis County, Missouri",mo,140,0,ACSSF,11301,,,,,29,189,,,,215301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,87,35,55,77,61,28,36,102,44,113,79,197,142,170,136,471,4379,3859,520,373,147,4123,815,675,60,60,0,0,0,16,16,0,0,0,64,23,35,6,0,0,0,0,0,0,2239,1853,110,90,20,0,0,187,168,19,0,0,83,55,28,0,0,6,6,0,0,0,1069,912,10,10,0,0,0,79,69,10,0,0,68,20,0,48,0,0,0,0,0,0,153.3333333,70.3030303,80.60606061,38.18181818,38.18181818,6.666666667,6.666666667,6.666666667,11.51515152,11.51515152,6.666666667,6.666666667,6.666666667,40,17.57575758,33.93939394,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,121.2121212,141.8181818,56.96969697,55.15151515,13.93939394,6.666666667,6.666666667,55.75757576,53.33333333,12.12121212,6.666666667,6.666666667,41.21212121,32.12121212,26.66666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,59.39393939,73.93939394,9.090909091,9.090909091,6.666666667,6.666666667,6.666666667,33.33333333,32.12121212,9.696969697,6.666666667,6.666666667,40,13.93939394,6.666666667,36.96969697,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215302,14000US29189215302,"Census Tract 2153.02, St. Louis County, Missouri","Census Tract 2153.02, St. Louis County, Missouri",mo,140,0,ACSSF,11302,,,,,29,189,,,,215302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,0,8,11,49,13,25,32,51,38,25,30,174,111,76,202,428,3017,2788,229,164,65,2860,458,407,32,30,0,2,0,13,0,0,13,0,6,6,0,0,0,0,0,0,0,0,1725,1597,23,23,0,0,0,30,30,0,0,0,26,19,7,0,0,49,40,9,0,0,677,648,0,0,0,0,0,3,3,0,0,0,26,11,15,0,0,0,0,0,0,0,136.969697,66.06060606,63.03030303,21.81818182,21.81818182,6.666666667,1.818181818,6.666666667,11.51515152,6.666666667,6.666666667,11.51515152,6.666666667,5.454545455,5.454545455,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,92.12121212,86.66666667,13.93939394,13.93939394,6.666666667,6.666666667,6.666666667,20.60606061,20.60606061,6.666666667,6.666666667,6.666666667,16.96969697,12.12121212,6.666666667,6.666666667,6.666666667,33.33333333,30.3030303,7.878787879,6.666666667,6.666666667,77.57575758,76.36363636,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,3.03030303,3.03030303,6.666666667,6.666666667,6.666666667,18.18181818,10.3030303,14.54545455,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215400,14000US29189215400,"Census Tract 2154, St. Louis County, Missouri","Census Tract 2154, St. Louis County, Missouri",mo,140,0,ACSSF,11303,,,,,29,189,,,,215400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741,19,25,17,15,34,17,16,23,23,23,58,191,173,137,209,761,4920,4650,270,179,91,4725,1129,1078,29,29,0,0,0,14,7,7,0,0,8,0,8,0,0,0,0,0,0,0,2684,2400,71,64,7,0,0,61,55,0,6,0,134,125,0,9,0,18,18,0,0,0,912,874,11,11,0,0,0,12,0,12,0,0,15,15,0,0,0,0,0,0,0,0,154.5454545,93.93939394,95.15151515,18.78787879,18.78787879,6.666666667,6.666666667,6.666666667,9.696969697,7.272727273,6.666666667,6.666666667,6.666666667,7.272727273,6.666666667,7.272727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,109.0909091,104.8484848,26.66666667,26.66666667,6.060606061,6.666666667,6.666666667,24.84848485,23.03030303,6.666666667,6.060606061,6.666666667,56.96969697,55.75757576,6.666666667,8.484848485,6.666666667,12.12121212,12.12121212,6.666666667,6.666666667,6.666666667,55.75757576,57.57575758,10.90909091,10.90909091,6.666666667,6.666666667,6.666666667,10.3030303,6.666666667,10.3030303,6.666666667,6.666666667,13.33333333,13.33333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215500,14000US29189215500,"Census Tract 2155, St. Louis County, Missouri","Census Tract 2155, St. Louis County, Missouri",mo,140,0,ACSSF,11304,,,,,29,189,,,,215500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863,36,27,38,31,25,35,52,43,25,143,77,183,194,128,359,467,4784,4134,650,353,297,4608,1078,894,9,9,0,0,0,83,51,32,0,0,69,69,0,0,0,23,23,0,0,0,2722,2328,83,57,13,13,0,123,96,13,14,0,128,78,50,0,0,60,34,26,0,0,808,747,0,0,0,0,0,40,18,0,16,6,14,14,0,0,0,7,7,0,0,0,147.8787879,67.87878788,75.75757576,8.484848485,8.484848485,6.666666667,6.666666667,6.666666667,42.42424242,30.3030303,29.09090909,6.666666667,6.666666667,32.12121212,32.12121212,6.666666667,6.666666667,6.666666667,15.15151515,15.15151515,6.666666667,6.666666667,6.666666667,107.2727273,100.6060606,36.36363636,32.72727273,9.090909091,10.90909091,6.666666667,44.24242424,32.72727273,12.12121212,13.93939394,6.666666667,46.06060606,40.60606061,35.15151515,6.666666667,6.666666667,30.90909091,19.39393939,18.18181818,6.666666667,6.666666667,55.75757576,60,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,15.75757576,10.3030303,6.666666667,10.3030303,6.666666667,13.93939394,13.93939394,6.666666667,6.666666667,6.666666667,7.272727273,7.272727273,6.666666667,6.666666667,6.666666667
29189215600,14000US29189215600,"Census Tract 2156, St. Louis County, Missouri","Census Tract 2156, St. Louis County, Missouri",mo,140,0,ACSSF,11305,,,,,29,189,,,,215600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,211,67,79,128,81,111,23,149,27,229,241,188,103,94,126,78,4917,3848,1069,295,774,4476,957,713,87,87,0,0,0,23,9,14,0,0,124,95,29,0,0,10,10,0,0,0,2916,2081,246,71,12,77,86,131,90,41,0,0,328,185,106,18,19,130,94,10,0,26,603,510,0,0,0,0,0,19,0,0,9,10,74,21,13,0,40,0,0,0,0,0,175.1515152,141.8181818,126.6666667,61.81818182,61.81818182,6.666666667,6.666666667,6.666666667,15.75757576,8.484848485,12.72727273,6.666666667,6.666666667,37.57575758,33.93939394,19.39393939,6.666666667,6.666666667,9.090909091,9.090909091,6.666666667,6.666666667,6.666666667,158.7878788,169.6969697,150.9090909,43.63636364,10.90909091,67.87878788,77.57575758,43.03030303,33.33333333,24.24242424,6.666666667,6.666666667,80.60606061,61.21212121,45.45454545,14.54545455,13.33333333,63.63636364,47.27272727,9.090909091,6.666666667,26.06060606,83.03030303,82.42424242,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,12.72727273,6.666666667,6.666666667,8.484848485,9.696969697,36.36363636,14.54545455,12.12121212,6.666666667,23.63636364,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189215700,14000US29189215700,"Census Tract 2157, St. Louis County, Missouri","Census Tract 2157, St. Louis County, Missouri",mo,140,0,ACSSF,11306,,,,,29,189,,,,215700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518,127,210,233,232,183,164,112,188,98,165,159,355,128,55,92,17,5950,5550,400,196,204,5401,797,677,120,91,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3466,3056,324,113,92,119,0,13,13,0,0,0,73,32,7,18,16,0,0,0,0,0,1138,1085,18,0,0,18,0,25,0,0,13,12,10,0,10,0,0,0,0,0,0,0,232.7272727,127.8787879,130.3030303,67.27272727,64.24242424,15.15151515,14.54545455,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,205.4545455,189.6969697,140.6060606,62.42424242,82.42424242,61.21212121,9.696969697,12.72727273,12.72727273,9.696969697,9.696969697,9.696969697,47.27272727,30.3030303,10.90909091,18.18181818,15.75757576,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,80.60606061,75.15151515,16.96969697,9.696969697,9.696969697,16.96969697,9.696969697,24.84848485,9.696969697,9.696969697,12.12121212,12.12121212,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189215800,14000US29189215800,"Census Tract 2158, St. Louis County, Missouri","Census Tract 2158, St. Louis County, Missouri",mo,140,0,ACSSF,11307,,,,,29,189,,,,215800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,325,81,101,163,144,134,70,161,207,323,432,534,418,194,528,364,7884,6695,1189,584,605,7470,788,706,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,4743,3946,119,102,0,17,0,371,318,20,33,0,121,89,32,0,0,186,112,74,0,0,1939,1647,39,39,0,0,0,158,77,0,39,42,47,47,0,0,0,48,48,0,0,0,289.6969697,133.3333333,129.6969697,49.6969697,49.6969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,13.93939394,13.93939394,9.696969697,9.696969697,9.696969697,237.5757576,301.8181818,50.3030303,45.45454545,9.696969697,16.96969697,9.696969697,139.3939394,147.8787879,19.39393939,31.51515152,9.696969697,69.09090909,61.21212121,29.09090909,9.696969697,9.696969697,127.2727273,69.6969697,61.21212121,9.696969697,9.696969697,146.6666667,156.969697,38.18181818,38.18181818,9.696969697,9.696969697,9.696969697,55.15151515,46.06060606,9.696969697,27.27272727,24.24242424,32.12121212,32.12121212,9.696969697,9.696969697,9.696969697,49.6969697,49.6969697,9.696969697,9.696969697,9.696969697
